hs	214	ENSG00000170017
hs	215	ENSG00000101986
hs	216	ENSG00000165092
hs	217	ENSG00000111275
hs	218	ENSG00000108602
hs	219	ENSG00000137124
hs	220	ENSG00000184254
hs	221	ENSG00000006534
hs	222	ENSG00000132746
hs	223	ENSG00000143149
hs	224	ENSG00000072210
hs	225	ENSG00000173208
hs	226	ENSG00000149925
hs	229	ENSG00000136872
hs	230	ENSG00000109107
hs	231	ENSG00000085662
hs	238	ENSG00000171094
hs	239	ENSG00000108839
hs	240	ENSG00000012779
hs	241	ENSG00000132965
hs	242	ENSG00000179477
hs	245	ENSG00000262943
hs	246	ENSG00000161905
hs	247	ENSG00000179593
hs	249	ENSG00000162551
hs	250	ENSG00000163283
hs	251	ENSG00000163286
hs	258	ENSG00000178522
hs	259	ENSG00000106927
hs	262	ENSG00000123505
hs	265	ENSG00000125363
hs	266	ENSG00000099721
hs	267	ENSG00000159461
hs	268	ENSG00000104899
hs	269	ENSG00000135409
hs	270	ENSG00000116748
hs	271	ENSG00000116337
hs	272	ENSG00000133805
hs	273	ENSG00000078053
hs	274	ENSG00000136717
hs	275	ENSG00000145020
hs	276	ENSG00000237763
hs	277	ENSG00000174876
hs	278	ENSG00000187733
hs	279	ENSG00000243480
hs	280	ENSG00000240038
hs	283	ENSG00000214274
hs	284	ENSG00000154188
hs	285	ENSG00000091879
hs	286	ENSG00000029534
hs	287	ENSG00000145362
hs	288	ENSG00000151150
hs	290	ENSG00000166825
hs	291	ENSG00000151729
hs	292	ENSG00000005022
hs	301	ENSG00000135046
hs	302	ENSG00000182718
hs	306	ENSG00000138772
hs	307	ENSG00000196975
hs	308	ENSG00000164111
hs	309	ENSG00000197043
hs	310	ENSG00000138279
hs	311	ENSG00000122359
hs	312	ENSG00000104537
hs	313	ENSG00000136250
hs	314	ENSG00000131480
hs	316	ENSG00000138356
hs	317	ENSG00000120868
hs	318	ENSG00000164978
hs	319	ENSG00000175336
hs	320	ENSG00000107282
hs	321	ENSG00000034053
hs	322	ENSG00000166313
hs	323	ENSG00000163697
hs	324	ENSG00000134982
hs	325	ENSG00000132703
hs	326	ENSG00000160224
hs	327	ENSG00000164062
hs	328	ENSG00000100823
hs	329	ENSG00000110330
hs	330	ENSG00000023445
hs	331	ENSG00000101966
hs	332	ENSG00000089685
hs	333	ENSG00000105290
hs	334	ENSG00000084234
hs	335	ENSG00000118137
hs	336	ENSG00000158874
hs	337	ENSG00000110244
hs	338	ENSG00000084674
hs	339	ENSG00000111701
hs	341	ENSG00000130208
hs	342	ENSG00000214855
hs	343	ENSG00000103375
hs	344	ENSG00000224916
hs	345	ENSG00000110245
hs	346	ENSG00000267467
hs	347	ENSG00000189058
hs	348	ENSG00000130203
hs	350	ENSG00000091583
hs	351	ENSG00000142192
hs	353	ENSG00000198931
hs	354	ENSG00000142515
hs	355	ENSG00000026103
hs	356	ENSG00000117560
hs	357	ENSG00000146950
hs	358	ENSG00000240583
hs	359	ENSG00000167580
hs	360	ENSG00000165272
hs	361	ENSG00000171885
hs	363	ENSG00000086159
hs	364	ENSG00000165269
hs	366	ENSG00000103569
hs	367	ENSG00000169083
hs	368	ENSG00000091262
hs	369	ENSG00000078061
hs	372	ENSG00000095139
hs	373	ENSG00000113595
hs	374	ENSG00000109321
hs	375	ENSG00000143761
hs	377	ENSG00000134287
hs	378	ENSG00000168374
hs	379	ENSG00000175906
hs	381	ENSG00000004059
hs	382	ENSG00000165527
hs	383	ENSG00000118520
hs	384	ENSG00000081181
hs	387	ENSG00000067560
hs	388	ENSG00000143878
hs	389	ENSG00000155366
hs	390	ENSG00000115963
hs	391	ENSG00000177105
hs	392	ENSG00000175220
hs	393	ENSG00000089820
hs	394	ENSG00000100852
hs	395	ENSG00000047648
hs	396	ENSG00000141522
hs	397	ENSG00000111348
hs	398	ENSG00000242173
hs	399	ENSG00000168421
hs	400	ENSG00000120805
hs	401	ENSG00000165462
hs	402	ENSG00000213465
hs	403	ENSG00000138175
hs	405	ENSG00000143437
hs	406	ENSG00000133794
hs	407	ENSG00000120500
hs	408	ENSG00000137486
hs	409	ENSG00000141480
hs	410	ENSG00000100299
hs	411	ENSG00000113273
hs	412	ENSG00000101846
hs	414	ENSG00000006756
hs	415	ENSG00000157399
hs	416	ENSG00000062096
hs	417	ENSG00000129744
hs	419	ENSG00000156219
hs	421	ENSG00000099889
hs	427	ENSG00000104763
hs	429	ENSG00000139352
hs	430	ENSG00000183734
hs	432	ENSG00000141505
hs	433	ENSG00000161944
hs	434	ENSG00000101440
hs	435	ENSG00000126522
hs	438	ENSG00000196433
hs	439	ENSG00000198356
hs	440	ENSG00000070669
hs	444	ENSG00000198363
hs	445	ENSG00000130707
hs	460	ENSG00000152092
hs	462	ENSG00000117601
hs	463	ENSG00000140836
hs	466	ENSG00000123268
hs	467	ENSG00000162772
hs	468	ENSG00000128272
hs	471	ENSG00000138363
hs	472	ENSG00000149311
hs	473	ENSG00000142599
hs	475	ENSG00000177556
hs	476	ENSG00000163399
hs	477	ENSG00000018625
hs	478	ENSG00000105409
hs	479	ENSG00000075673
hs	480	ENSG00000132681
hs	481	ENSG00000143153
hs	482	ENSG00000129244
hs	483	ENSG00000069849
hs	486	ENSG00000137731
hs	487	ENSG00000196296
hs	488	ENSG00000174437
hs	489	ENSG00000074370
hs	490	ENSG00000070961
hs	491	ENSG00000157087
hs	492	ENSG00000067842
hs	493	ENSG00000058668
hs	495	ENSG00000105675
hs	496	ENSG00000186009
hs	498	ENSG00000152234
hs	501	ENSG00000164904
hs	506	ENSG00000110955
hs	509	ENSG00000165629
hs	513	ENSG00000099624
hs	516	ENSG00000159199
hs	517	ENSG00000135390
hs	521	ENSG00000169020
hs	522	ENSG00000154723
hs	523	ENSG00000114573
hs	525	ENSG00000116039
hs	526	ENSG00000147416
hs	527	ENSG00000185883
hs	528	ENSG00000155097
hs	529	ENSG00000131100
hs	533	ENSG00000117410
hs	534	ENSG00000213760
hs	535	ENSG00000033627
hs	537	ENSG00000071553
hs	538	ENSG00000165240
hs	539	ENSG00000241837
hs	540	ENSG00000123191
hs	545	ENSG00000175054
hs	546	ENSG00000085224
hs	547	ENSG00000130294
hs	549	ENSG00000148090
hs	550	ENSG00000115307
hs	551	ENSG00000101200
hs	554	ENSG00000126895
hs	558	ENSG00000167601
hs	563	ENSG00000160862
hs	566	ENSG00000172232
hs	567	ENSG00000166710
hs	570	ENSG00000136881
hs	571	ENSG00000156273
hs	572	ENSG00000002330
hs	573	ENSG00000107262
hs	575	ENSG00000181790
hs	576	ENSG00000121753
hs	577	ENSG00000135298
hs	578	ENSG00000030110
hs	579	ENSG00000109705
hs	580	ENSG00000138376
hs	581	ENSG00000087088
hs	582	ENSG00000174483
hs	582	ENSG00000256349
hs	583	ENSG00000125124
hs	585	ENSG00000140463
hs	586	ENSG00000060982
hs	587	ENSG00000105552
hs	590	ENSG00000114200
hs	593	ENSG00000248098
hs	594	ENSG00000083123
hs	595	ENSG00000110092
hs	597	ENSG00000140379
hs	598	ENSG00000171552
hs	599	ENSG00000129473
hs	602	ENSG00000069399
hs	604	ENSG00000113916
hs	607	ENSG00000116128
hs	608	ENSG00000048462
hs	610	ENSG00000099822
hs	611	ENSG00000128617
hs	613	ENSG00000186716
hs	617	ENSG00000074582
hs	622	ENSG00000161267
hs	624	ENSG00000168398
hs	627	ENSG00000176697
hs	629	ENSG00000243649
hs	631	ENSG00000125864
hs	633	ENSG00000182492
hs	634	ENSG00000079385
hs	635	ENSG00000145692
hs	636	ENSG00000151746
hs	637	ENSG00000015475
hs	638	ENSG00000100290
hs	639	ENSG00000057657
hs	640	ENSG00000136573
hs	641	ENSG00000197299
hs	642	ENSG00000108578
hs	644	ENSG00000106605
hs	645	ENSG00000090013
hs	646	ENSG00000169594
hs	648	ENSG00000168283
hs	649	ENSG00000168487
hs	650	ENSG00000125845
hs	651	ENSG00000152785
hs	652	ENSG00000125378
hs	653	ENSG00000112175
hs	654	ENSG00000153162
hs	655	ENSG00000101144
hs	658	ENSG00000138696
hs	659	ENSG00000204217
hs	660	ENSG00000102010
hs	661	ENSG00000168495
hs	662	ENSG00000113734
hs	663	ENSG00000140299
hs	665	ENSG00000104765
hs	666	ENSG00000176720
hs	667	ENSG00000151914
hs	668	ENSG00000183770
hs	669	ENSG00000172331
hs	670	ENSG00000137274
hs	671	ENSG00000101425
hs	672	ENSG00000012048
hs	673	ENSG00000157764
hs	675	ENSG00000139618
hs	676	ENSG00000137948
hs	677	ENSG00000185650
hs	678	ENSG00000152518
hs	682	ENSG00000172270
hs	683	ENSG00000109743
hs	684	ENSG00000130303
hs	686	ENSG00000169814
hs	687	ENSG00000119138
hs	688	ENSG00000102554
hs	689	ENSG00000145741
hs	694	ENSG00000133639
hs	695	ENSG00000010671
hs	696	ENSG00000124557
hs	699	ENSG00000169679
hs	701	ENSG00000156970
hs	705	ENSG00000112578
hs	706	ENSG00000100300
hs	708	ENSG00000108561
hs	710	ENSG00000149131
hs	711	ENSG00000281708
hs	712	ENSG00000173372
hs	713	ENSG00000173369
hs	714	ENSG00000159189
hs	715	ENSG00000159403
hs	716	ENSG00000182326
hs	717	ENSG00000166278
hs	718	ENSG00000125730
hs	719	ENSG00000171860
hs	720	ENSG00000244731
hs	721	ENSG00000224389
hs	722	ENSG00000123838
hs	725	ENSG00000123843
hs	726	ENSG00000149260
hs	727	ENSG00000106804
hs	728	ENSG00000197405
hs	729	ENSG00000039537
hs	730	ENSG00000112936
hs	731	ENSG00000157131
hs	732	ENSG00000021852
hs	733	ENSG00000176919
hs	734	ENSG00000164823
hs	735	ENSG00000113600
hs	738	ENSG00000149823
hs	740	ENSG00000149792
hs	741	ENSG00000174276
hs	744	ENSG00000066382
hs	745	ENSG00000124920
hs	746	ENSG00000134825
hs	747	ENSG00000134780
hs	752	ENSG00000184922
hs	753	ENSG00000168675
hs	754	ENSG00000183255
hs	755	ENSG00000160226
hs	757	ENSG00000142188
hs	758	ENSG00000186732
hs	759	ENSG00000133742
hs	760	ENSG00000104267
hs	761	ENSG00000164879
hs	762	ENSG00000167434
hs	765	ENSG00000131686
hs	766	ENSG00000168748
hs	767	ENSG00000178538
hs	768	ENSG00000107159
hs	770	ENSG00000063180
hs	773	ENSG00000141837
hs	774	ENSG00000148408
hs	775	ENSG00000151067
hs	776	ENSG00000157388
hs	777	ENSG00000198216
hs	778	ENSG00000102001
hs	779	ENSG00000081248
hs	780	ENSG00000204580
hs	781	ENSG00000153956
hs	782	ENSG00000067191
hs	783	ENSG00000165995
hs	784	ENSG00000167535
hs	785	ENSG00000182389
hs	786	ENSG00000108878
hs	788	ENSG00000178537
hs	790	ENSG00000084774
hs	793	ENSG00000104327
hs	794	ENSG00000172137
hs	795	ENSG00000169906
hs	796	ENSG00000110680
hs	797	ENSG00000175868
hs	799	ENSG00000004948
hs	800	ENSG00000122786
hs	801	ENSG00000198668
hs	805	ENSG00000143933
hs	808	ENSG00000160014
hs	811	ENSG00000179218
hs	815	ENSG00000070808
hs	816	ENSG00000058404
hs	817	ENSG00000145349
hs	818	ENSG00000148660
hs	819	ENSG00000164615
hs	820	ENSG00000164047
hs	821	ENSG00000127022
hs	822	ENSG00000042493
hs	823	ENSG00000014216
hs	824	ENSG00000162909
hs	825	ENSG00000092529
hs	826	ENSG00000126247
hs	827	ENSG00000077274
hs	828	ENSG00000105519
hs	829	ENSG00000116489
hs	831	ENSG00000153113
hs	832	ENSG00000077549
hs	833	ENSG00000110619
hs	834	ENSG00000137752
hs	835	ENSG00000106144
hs	836	ENSG00000164305
hs	837	ENSG00000196954
hs	838	ENSG00000137757
hs	839	ENSG00000138794
hs	840	ENSG00000165806
hs	841	ENSG00000064012
hs	842	ENSG00000132906
hs	843	ENSG00000003400
hs	844	ENSG00000143318
hs	845	ENSG00000118729
hs	846	ENSG00000036828
hs	847	ENSG00000121691
hs	857	ENSG00000105974
hs	858	ENSG00000105971
hs	859	ENSG00000182533
hs	860	ENSG00000124813
hs	861	ENSG00000159216
hs	862	ENSG00000079102
hs	863	ENSG00000129993
hs	864	ENSG00000020633
hs	865	ENSG00000067955
hs	866	ENSG00000170099
hs	867	ENSG00000110395
hs	868	ENSG00000114423
hs	869	ENSG00000102924
hs	871	ENSG00000149257
hs	873	ENSG00000159228
hs	874	ENSG00000159231
hs	875	ENSG00000160200
hs	881	ENSG00000185972
hs	883	ENSG00000171097
hs	885	ENSG00000187094
hs	886	ENSG00000163394
hs	887	ENSG00000110148
hs	889	ENSG00000001631
hs	890	ENSG00000145386
hs	891	ENSG00000134057
hs	892	ENSG00000112237
hs	894	ENSG00000118971
hs	896	ENSG00000112576
hs	898	ENSG00000105173
hs	899	ENSG00000162063
hs	900	ENSG00000113328
hs	901	ENSG00000138764
hs	902	ENSG00000134480
hs	904	ENSG00000129315
hs	905	ENSG00000082258
hs	908	ENSG00000146731
hs	909	ENSG00000158477
hs	910	ENSG00000158485
hs	912	ENSG00000158473
hs	913	ENSG00000158488
hs	914	ENSG00000116824
hs	915	ENSG00000167286
hs	916	ENSG00000198851
hs	919	ENSG00000198821
hs	920	ENSG00000010610
hs	921	ENSG00000110448
hs	922	ENSG00000073754
hs	923	ENSG00000013725
hs	924	ENSG00000173762
hs	925	ENSG00000153563
hs	926	ENSG00000172116
hs	928	ENSG00000010278
hs	929	ENSG00000170458
hs	930	ENSG00000177455
hs	931	ENSG00000156738
hs	932	ENSG00000149516
hs	933	ENSG00000012124
hs	939	ENSG00000139193
hs	940	ENSG00000178562
hs	941	ENSG00000121594
hs	942	ENSG00000114013
hs	943	ENSG00000120949
hs	944	ENSG00000106952
hs	945	ENSG00000105383
hs	946	ENSG00000105492
hs	947	ENSG00000174059
hs	948	ENSG00000135218
hs	949	ENSG00000073060
hs	950	ENSG00000138760
hs	951	ENSG00000104894
hs	953	ENSG00000138185
hs	954	ENSG00000054179
hs	955	ENSG00000197586
hs	956	ENSG00000168032
hs	957	ENSG00000187097
hs	958	ENSG00000101017
hs	959	ENSG00000102245
hs	960	ENSG00000026508
hs	961	ENSG00000196776
hs	962	ENSG00000117091
hs	963	ENSG00000143119
hs	965	ENSG00000116815
hs	967	ENSG00000135404
hs	968	ENSG00000129226
hs	969	ENSG00000110848
hs	970	ENSG00000125726
hs	971	ENSG00000137101
hs	972	ENSG00000019582
hs	973	ENSG00000105369
hs	974	ENSG00000007312
hs	975	ENSG00000110651
hs	976	ENSG00000123146
hs	977	ENSG00000177697
hs	978	ENSG00000158825
hs	983	ENSG00000170312
hs	984	ENSG00000248333
hs	987	ENSG00000198589
hs	988	ENSG00000096401
hs	989	ENSG00000122545
hs	991	ENSG00000117399
hs	993	ENSG00000164045
hs	994	ENSG00000101224
hs	995	ENSG00000158402
hs	996	ENSG00000004897
hs	997	ENSG00000099804
hs	998	ENSG00000070831
hs	999	ENSG00000039068
hs	1000	ENSG00000170558
hs	1001	ENSG00000062038
hs	1002	ENSG00000179242
hs	1003	ENSG00000179776
hs	1004	ENSG00000113361
hs	1005	ENSG00000081138
hs	1006	ENSG00000150394
hs	1007	ENSG00000113100
hs	1008	ENSG00000040731
hs	1010	ENSG00000154162
hs	1012	ENSG00000140945
hs	1013	ENSG00000129910
hs	1014	ENSG00000166589
hs	1015	ENSG00000079112
hs	1016	ENSG00000145526
hs	1017	ENSG00000123374
hs	1018	ENSG00000250506
hs	1018	ENSG00000261408
hs	1019	ENSG00000135446
hs	1021	ENSG00000105810
hs	1022	ENSG00000134058
hs	1024	ENSG00000132964
hs	1025	ENSG00000136807
hs	1026	ENSG00000124762
hs	1027	ENSG00000111276
hs	1028	ENSG00000129757
hs	1029	ENSG00000147889
hs	1030	ENSG00000147883
hs	1031	ENSG00000123080
hs	1032	ENSG00000129355
hs	1033	ENSG00000100526
hs	1036	ENSG00000129596
hs	1039	ENSG00000140743
hs	1040	ENSG00000163624
hs	1041	ENSG00000204539
hs	1043	ENSG00000169442
hs	1044	ENSG00000113722
hs	1047	ENSG00000153132
hs	1048	ENSG00000105388
hs	1050	ENSG00000245848
hs	1051	ENSG00000172216
hs	1053	ENSG00000092067
hs	1054	ENSG00000153879
hs	1056	ENSG00000170835
hs	1057	ENSG00000170827
hs	1058	ENSG00000115163
hs	1059	ENSG00000125817
hs	1060	ENSG00000145241
hs	1062	ENSG00000138778
hs	1063	ENSG00000117724
hs	1066	ENSG00000198848
hs	1068	ENSG00000177143
hs	1071	ENSG00000087237
hs	1072	ENSG00000172757
hs	1073	ENSG00000165410
hs	1075	ENSG00000109861
hs	1080	ENSG00000001626
hs	1081	ENSG00000135346
hs	1082	ENSG00000104827
hs	1084	ENSG00000170956
hs	1087	ENSG00000007306
hs	1088	ENSG00000124469
hs	1089	ENSG00000105352
hs	1101	ENSG00000136457
hs	1102	ENSG00000136161
hs	1103	ENSG00000070748
hs	1104	ENSG00000180198
hs	1105	ENSG00000153922
hs	1106	ENSG00000173575
hs	1107	ENSG00000170004
hs	1108	ENSG00000111642
hs	1109	ENSG00000198610
hs	1111	ENSG00000149554
hs	1112	ENSG00000053254
hs	1113	ENSG00000100604
hs	1114	ENSG00000089199
hs	1116	ENSG00000133048
hs	1117	ENSG00000064886
hs	1118	ENSG00000133063
hs	1119	ENSG00000110721
hs	1120	ENSG00000100288
hs	1121	ENSG00000188419
hs	1122	ENSG00000203668
hs	1123	ENSG00000128656
hs	1124	ENSG00000106069
hs	1128	ENSG00000168539
hs	1129	ENSG00000181072
hs	1130	ENSG00000143669
hs	1131	ENSG00000133019
hs	1132	ENSG00000180720
hs	1134	ENSG00000138435
hs	1135	ENSG00000120903
hs	1136	ENSG00000080644
hs	1137	ENSG00000101204
hs	1138	ENSG00000169684
hs	1139	ENSG00000175344
hs	1140	ENSG00000170175
hs	1141	ENSG00000160716
hs	1142	ENSG00000147432
hs	1143	ENSG00000117971
hs	1144	ENSG00000135902
hs	1145	ENSG00000108556
hs	1146	ENSG00000196811
hs	1147	ENSG00000213341
hs	1149	ENSG00000176194
hs	1152	ENSG00000166165
hs	1153	ENSG00000099622
hs	1154	ENSG00000114737
hs	1155	ENSG00000105254
hs	1158	ENSG00000104879
hs	1159	ENSG00000237289
hs	1160	ENSG00000131730
hs	1161	ENSG00000049167
hs	1163	ENSG00000173207
hs	1164	ENSG00000123975
hs	1173	ENSG00000161203
hs	1174	ENSG00000106367
hs	1175	ENSG00000042753
hs	1178	ENSG00000105205
hs	1179	ENSG00000016490
hs	1180	ENSG00000188037
hs	1181	ENSG00000114859
hs	1182	ENSG00000109572
hs	1183	ENSG00000073464
hs	1184	ENSG00000171365
hs	1185	ENSG00000011021
hs	1186	ENSG00000103249
hs	1187	ENSG00000186510
hs	1188	ENSG00000184908
hs	1191	ENSG00000120885
hs	1192	ENSG00000213719
hs	1193	ENSG00000155962
hs	1195	ENSG00000013441
hs	1196	ENSG00000176444
hs	1198	ENSG00000179335
hs	1200	ENSG00000166340
hs	1201	ENSG00000188603
hs	1201	ENSG00000261832
hs	1207	ENSG00000074201
hs	1208	ENSG00000137392
hs	1209	ENSG00000104853
hs	1211	ENSG00000122705
hs	1212	ENSG00000175416
hs	1213	ENSG00000141367
hs	1215	ENSG00000092009
hs	1230	ENSG00000163823
hs	1232	ENSG00000183625
hs	1235	ENSG00000112486
hs	1236	ENSG00000126353
hs	1237	ENSG00000179934
hs	1238	ENSG00000144648
hs	1240	ENSG00000174600
hs	1241	ENSG00000213903
hs	1244	ENSG00000023839
hs	1258	ENSG00000070729
hs	1259	ENSG00000198515
hs	1260	ENSG00000183862
hs	1261	ENSG00000144191
hs	1262	ENSG00000132259
hs	1263	ENSG00000173846
hs	1264	ENSG00000130176
hs	1265	ENSG00000064666
hs	1266	ENSG00000117519
hs	1267	ENSG00000173786
hs	1268	ENSG00000118432
hs	1270	ENSG00000242689
hs	1271	ENSG00000122756
hs	1272	ENSG00000018236
hs	1277	ENSG00000108821
hs	1278	ENSG00000164692
hs	1280	ENSG00000139219
hs	1281	ENSG00000168542
hs	1282	ENSG00000187498
hs	1284	ENSG00000134871
hs	1285	ENSG00000169031
hs	1286	ENSG00000081052
hs	1287	ENSG00000188153
hs	1288	ENSG00000197565
hs	1289	ENSG00000130635
hs	1290	ENSG00000204262
hs	1291	ENSG00000142156
hs	1292	ENSG00000142173
hs	1293	ENSG00000163359
hs	1294	ENSG00000114270
hs	1295	ENSG00000144810
hs	1296	ENSG00000171812
hs	1297	ENSG00000112280
hs	1298	ENSG00000049089
hs	1299	ENSG00000092758
hs	1300	ENSG00000123500
hs	1301	ENSG00000060718
hs	1302	ENSG00000204248
hs	1303	ENSG00000111799
hs	1305	ENSG00000197467
hs	1306	ENSG00000204291
hs	1307	ENSG00000084636
hs	1308	ENSG00000065618
hs	1310	ENSG00000082293
hs	1311	ENSG00000105664
hs	1312	ENSG00000093010
hs	1314	ENSG00000122218
hs	1315	ENSG00000129083
hs	1316	ENSG00000067082
hs	1317	ENSG00000136868
hs	1318	ENSG00000136867
hs	1325	ENSG00000241563
hs	1326	ENSG00000107968
hs	1327	ENSG00000131143
hs	1337	ENSG00000111775
hs	1339	ENSG00000156885
hs	1340	ENSG00000126267
hs	1345	ENSG00000164919
hs	1346	ENSG00000161281
hs	1347	ENSG00000112695
hs	1351	ENSG00000176340
hs	1352	ENSG00000006695
hs	1353	ENSG00000166260
hs	1356	ENSG00000047457
hs	1357	ENSG00000091704
hs	1358	ENSG00000158516
hs	1359	ENSG00000163751
hs	1360	ENSG00000153002
hs	1361	ENSG00000080618
hs	1362	ENSG00000108582
hs	1363	ENSG00000109472
hs	1364	ENSG00000189143
hs	1365	ENSG00000165215
hs	1366	ENSG00000181885
hs	1368	ENSG00000135678
hs	1369	ENSG00000120054
hs	1370	ENSG00000178772
hs	1371	ENSG00000080819
hs	1373	ENSG00000021826
hs	1374	ENSG00000110090
hs	1375	ENSG00000205560
hs	1376	ENSG00000157184
hs	1378	ENSG00000203710
hs	1379	ENSG00000197721
hs	1380	ENSG00000117322
hs	1381	ENSG00000166426
hs	1382	ENSG00000143320
hs	1384	ENSG00000095321
hs	1385	ENSG00000118260
hs	1386	ENSG00000115966
hs	1387	ENSG00000005339
hs	1388	ENSG00000213676
hs	1389	ENSG00000111269
hs	1390	ENSG00000095794
hs	1392	ENSG00000147571
hs	1393	ENSG00000145708
hs	1394	ENSG00000120088
hs	1395	ENSG00000106113
hs	1396	ENSG00000213145
hs	1397	ENSG00000182809
hs	1398	ENSG00000167193
hs	1399	ENSG00000099942
hs	1400	ENSG00000072832
hs	1401	ENSG00000132693
hs	1404	ENSG00000145681
hs	1406	ENSG00000105392
hs	1407	ENSG00000008405
hs	1408	ENSG00000121671
hs	1409	ENSG00000160202
hs	1410	ENSG00000109846
hs	1411	ENSG00000108255
hs	1412	ENSG00000163499
hs	1413	ENSG00000196431
hs	1414	ENSG00000100122
hs	1415	ENSG00000244752
hs	1416	ENSG00000100058
hs	1417	ENSG00000100053
hs	1418	ENSG00000168582
hs	1419	ENSG00000182187
hs	1420	ENSG00000163254
hs	1421	ENSG00000118231
hs	1428	ENSG00000103316
hs	1429	ENSG00000116791
hs	1431	ENSG00000062485
hs	1432	ENSG00000112062
hs	1434	ENSG00000124207
hs	1435	ENSG00000184371
hs	1436	ENSG00000182578
hs	1437	ENSG00000164400
hs	1438	ENSG00000198223
hs	1439	ENSG00000100368
hs	1440	ENSG00000108342
hs	1441	ENSG00000119535
hs	1442	ENSG00000136488
hs	1443	ENSG00000213218
hs	1444	ENSG00000204414
hs	1445	ENSG00000103653
hs	1446	ENSG00000126545
hs	1447	ENSG00000135222
hs	1448	ENSG00000171209
hs	1452	ENSG00000113712
hs	1453	ENSG00000141551
hs	1454	ENSG00000213923
hs	1455	ENSG00000133275
